Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
340	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99801	0.0001739458	-99.99745	-99.99844	3410000	1.6555786e-07	3.7237119e-06	-0.0031692248	7.89492e-06	0.4430424	0.015460834	0.2473	24.0	26420.688493013382
341	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.003784	9.597642e-05	-100.00353	-100.00424	3420000	-2.0141601e-07	1.3216965e-05	-0.0030248573	-1.2784219e-05	0.5067734	0.015520832	0.2722	35.0	26497.421182394028
342	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000244	0.00010043474	-100.00009	-100.000694	3430000	-6.008148e-09	6.449665e-08	-0.0021056233	0.00018403995	0.47182158	0.016265014	0.2962	15.0	26573.51749563217
343	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.98641	0.000107867985	-99.98614	-99.98686	3440000	-4.327774e-07	0.00017082026	-0.0031769918	-0.000166605	0.5019999	0.007975045	0.0317	79.0	26651.608155488968
344	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999695	0.00010371945	-99.99941	-100.00012	3450000	-1.4533997e-07	9.6749154e-08	-0.0024835241	0.00011836462	0.46947235	0.015576099	0.1909	48.0	26728.365733861923
345	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.009995	6.894795e-05	-100.009834	-100.01042	3460000	-1.2123107e-06	9.232425e-05	-0.0018379348	-8.982822e-05	0.5210215	0.009066796	0.0566	79.0	26806.100254774094
346	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00199	6.639528e-05	-100.001854	-100.00242	3470000	3.955841e-07	3.6719978e-06	-0.0020540047	0.00018711593	0.4676208	0.0059718285	0.0883	79.0	26883.790909528732
347	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.984375	6.480765e-05	-99.98422	-99.9848	3480000	-7.2345733e-07	0.00022607174	-0.0020497462	-2.9003597e-05	0.50180227	0.0057075336	0.0495	79.0	26961.808237552643
348	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.014435	5.7702287e-05	-100.01432	-100.01484	3490000	-1.8196106e-07	0.00019273719	-0.002256695	-0.00018739457	0.5134843	0.008430783	0.157	79.0	27039.80637049675
349	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00195	9.961489e-05	-100.00165	-100.00235	3500000	-1.8024444e-08	3.5262226e-06	-0.0017560504	1.9372801e-05	0.504985	0.013075742	0.1665	79.0	27117.83412051201
350	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99505	6.268679e-05	-99.99494	-99.99545	3510000	4.896164e-07	2.26865e-05	-0.0016917647	-7.602579e-06	0.5149857	0.004651018	0.0443	79.0	27195.345550775528
351	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000786	6.4864755e-05	-100.00064	-100.001175	3520000	-1.1062622e-08	5.793953e-07	-0.0014864912	1.400034e-05	0.50748664	0.0025783444	0.0084	79.0	27273.201478481293
352	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99571	7.7065946e-05	-99.99553	-99.996086	3530000	-2.471924e-07	1.7063086e-05	-0.0012799599	-1.5586545e-05	0.4919926	0.011709794	0.018	79.0	27350.663451194763
353	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99874	4.947314e-05	-99.99862	-99.99909	3540000	-6.9236756e-07	1.501295e-06	-0.0027104788	1.8360935e-05	0.47644424	0.007979923	0.1357	79.0	27428.398600578308
354	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00243	0.00010791554	-100.00213	-100.002785	3550000	2.2621155e-07	5.4826246e-06	-0.0032788685	6.2118593e-06	0.4253069	0.015371457	0.3604	54.0	27505.955295085907
355	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99625	5.0737253e-05	-99.99614	-99.99661	3560000	7.93457e-08	1.3074191e-05	-0.0029207938	-1.2661692e-05	0.4469544	0.0084855445	0.1186	79.0	27584.314479351044
356	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999756	4.9728496e-05	-99.999596	-100.000114	3570000	-6.6757204e-09	5.811269e-08	-0.0016675623	0.00012847078	0.46159145	0.010179658	0.0327	79.0	27662.46424460411
357	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.98602	4.0954856e-05	-99.985825	-99.986374	3580000	-8.918762e-07	0.00018072133	-0.001169521	-0.00017627252	0.43610722	0.008592827	0.0171	79.0	27740.718675374985
358	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999565	8.5112246e-05	-99.9992	-99.99991	3590000	1.6098022e-07	1.7927958e-07	-0.0020825577	5.077963e-05	0.39121518	0.008566874	0.0334	79.0	27818.672875881195
359	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99435	4.6559253e-05	-99.99421	-99.99468	3600000	7.101059e-07	2.9543979e-05	-0.0006641611	8.024307e-05	0.40236494	0.002663612	0.0043	79.0	27896.383560180664
360	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00624	3.5247886e-05	-100.006165	-100.006546	3610000	2.9563904e-07	3.6039884e-05	-0.0016309147	-3.376142e-05	0.42902187	0.0069334623	0.0589	79.0	27974.760822057724
361	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00161	5.6049106e-05	-100.00134	-100.00192	3620000	-8.001327e-08	2.3905668e-06	-0.0011296856	-2.110567e-06	0.42509615	0.0035963075	0.0141	79.0	28052.94594168663
362	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0004	5.1913925e-05	-100.0002	-100.00071	3630000	1.7166137e-09	1.4876723e-07	-0.0015758849	5.733921e-06	0.40466484	0.0154785765	0.0164	75.0	28130.82187485695
363	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.001495	4.102068e-05	-100.00142	-100.001785	3640000	5.5541994e-07	2.0647735e-06	-0.0025572663	7.693376e-06	0.44937885	0.005659828	0.047	79.0	28209.017743110657
364	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00368	4.2723655e-05	-100.003586	-100.00398	3650000	-2.4528504e-07	1.2467559e-05	-0.0017383053	-1.1586968e-05	0.41602972	0.0051257946	0.1013	79.0	28287.756097316742
365	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99928	5.8324364e-05	-99.99893	-99.99958	3660000	-2.117157e-07	4.8297875e-07	-0.0016895671	0.00015710751	0.41447592	0.004439716	0.0272	79.0	28366.718497514725
366	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.013565	4.4533383e-05	-100.01347	-100.01385	3670000	1.7700195e-07	0.00017026198	-0.0011471801	-0.00016615454	0.40936816	0.0030447629	0.011	79.0	28444.72770500183
367	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00049	5.8535756e-05	-100.00026	-100.00077	3680000	1.3256073e-08	2.2147832e-07	-0.0022317972	7.041136e-05	0.39928618	0.0038767864	0.0227	79.0	28523.02096438408
368	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.009315	4.3221648e-05	-100.00911	-100.009605	3690000	1.6593933e-07	8.0422666e-05	-0.0012689106	0.00010804376	0.39097744	0.015063347	0.2276	5.0	28599.07341337204
369	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.01285	7.156551e-05	-100.01256	-100.01313	3700000	-4.5986175e-07	0.00015278309	-0.0015705731	-0.0001054098	0.40236506	0.0029494304	0.0339	79.0	28677.393385887146
370	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00882	5.9372378e-05	-100.008606	-100.0091	3710000	2.4147033e-07	7.19846e-05	-0.0010779924	-7.0240334e-05	0.4253353	0.015105899	0.2791	4.0	28753.14157986641
371	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00022	4.833268e-05	-100.00015	-100.00049	3720000	3.8146974e-09	4.8580887e-08	-0.0033122706	-4.4755836e-08	0.41167924	0.0118612	0.1184	79.0	28830.98872590065
372	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0	3.4108685e-05	-99.99992	-100.00026	3730000	-8.5830685e-09	1.1533965e-09	-0.0033358634	6.3270614e-05	0.4735902	0.007761186	0.0702	79.0	28908.879411697388
373	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99698	6.9381575e-05	-99.996666	-99.99724	3740000	4.8332214e-07	8.427035e-06	-0.00096167484	-8.18516e-06	0.4430656	0.01891729	0.3722	6.0	28984.714802742004
374	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99971	3.8492846e-05	-99.999275	-99.99995	3750000	3.0517577e-09	8.240849e-08	-0.0023192773	-7.771797e-08	0.45111978	0.0051907087	0.0704	79.0	29062.498982429504
375	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99995	3.9029255e-05	-99.99988	-100.0002	3760000	-2.670288e-09	4.532037e-09	-0.004069294	4.3200553e-06	0.42014727	0.009727501	0.1465	79.0	29140.9735121727
376	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99905	3.851333e-05	-99.99885	-99.99929	3770000	-4.8542024e-08	8.2561786e-07	-0.0023232116	-8.0387093e-07	0.45710275	0.0068062623	0.0255	79.0	29219.216514110565
377	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9999	3.0346295e-05	-99.999855	-100.000145	3780000	-1.335144e-09	8.661487e-09	-0.0014952795	3.031768e-05	0.42248258	0.01854204	0.3011	6.0	29294.988038539886
378	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00552	7.49153e-05	-100.00509	-100.00573	3790000	-1.102829e-06	2.8179773e-05	-0.0033658603	-2.5104513e-05	0.32868832	0.012193071	0.0361	79.0	29373.384236097336
379	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00199	6.9247886e-05	-100.001785	-100.00219	3800000	-2.4452208e-07	3.6484341e-06	-0.0020837688	-2.9080184e-06	0.33609325	0.019411907	0.2096	11.0	29449.27114033699
380	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00102	7.8588244e-05	-100.00079	-100.0012	3810000	-1.950264e-07	9.686103e-07	-0.006873524	3.359075e-05	0.39419958	0.0099611515	0.1043	79.0	29527.688898563385
381	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.996216	3.500479e-05	-99.99609	-99.996414	3820000	-9.403229e-08	1.3243174e-05	-0.0016476528	-1.2904042e-05	0.46044117	0.0068748323	0.05	79.0	29606.024452209473
382	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99965	2.4394505e-05	-99.99955	-99.99984	3830000	-3.7002565e-07	1.1058694e-07	-0.00208879	2.170911e-06	0.45322466	0.015088825	0.0322	72.0	29683.8814535141
383	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99872	2.6893264e-05	-99.998634	-99.99892	3840000	5.607605e-08	1.5183555e-06	-0.0023811779	3.145736e-05	0.49313486	0.0072676674	0.0779	79.0	29762.51297068596
384	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.992874	2.5461955e-05	-99.99278	-99.99306	3850000	3.314972e-07	4.7039193e-05	-0.0019806349	-4.5822257e-05	0.451879	0.0063174097	0.0372	79.0	29841.06644010544
385	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9991	2.3352304e-05	-99.999054	-99.999275	3860000	5.241394e-07	7.548912e-07	-0.0031169706	-7.3610204e-07	0.4145751	0.011595969	0.105	79.0	29919.639360904694
386	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999916	3.1322823e-05	-99.999794	-100.00009	3870000	8.010864e-09	7.4659825e-09	-0.0023408504	5.5449773e-06	0.4397252	0.0168137	0.1876	8.0	29995.75101828575
387	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00168	2.9701772e-05	-100.001564	-100.00185	3880000	8.144379e-08	2.570587e-06	-0.0022226896	-2.4156282e-06	0.46420243	0.0074604927	0.0327	79.0	30073.81033062935
388	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999756	4.690781e-05	-99.99958	-99.99993	3890000	5.722046e-10	5.8108405e-08	-0.0011321211	1.6604546e-06	0.4267231	0.021369608	0.4955	6.0	30149.63293337822
389	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99955	2.5932088e-05	-99.99948	-99.99973	3900000	1.02233884e-07	1.8359586e-07	-0.0043335245	-1.7088507e-07	0.44904557	0.012746743	0.2345	79.0	30227.919017791748
390	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00005	2.7696067e-05	-99.99995	-100.00023	3910000	-2.861023e-09	3.9746344e-09	-0.00075585325	0.00016443465	0.4598583	0.015091294	0.3362	12.0	30303.858211040497
391	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99318	2.856462e-05	-99.99314	-99.99335	3920000	-1.0831833e-06	4.294565e-05	-0.0027659957	-4.1896743e-05	0.43452948	0.007981457	0.0944	79.0	30381.900064468384
392	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999664	3.3122644e-05	-99.99953	-99.999825	3930000	5.3787232e-08	9.902744e-08	-0.0020312984	-9.526105e-08	0.44922754	0.015292859	0.1433	73.0	30459.828924894333
393	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999985	3.0025036e-05	-99.99988	-100.00014	3940000	0.0	1.177832e-09	-0.0017837097	3.9627892e-05	0.5017493	0.0050329184	0.0917	79.0	30538.26555132866
394	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00588	3.9752515e-05	-100.00572	-100.006035	3950000	5.6381225e-07	3.2074116e-05	-0.0024673664	-3.130067e-05	0.46206564	0.021145618	0.4238	7.0	30614.150143384933
395	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00019	2.4090772e-05	-100.000145	-100.00033	3960000	3.0517577e-09	3.2581948e-08	-0.002499023	2.7976245e-08	0.48675382	0.02022369	0.3254	13.0	30690.17316007614
396	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000275	4.888954e-05	-100.000114	-100.00042	3970000	-6.9618227e-09	7.736803e-08	-0.00810461	1.6321053e-06	0.45869106	0.016471969	0.232	7.0	30766.02664041519
397	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00191	2.1403002e-05	-100.00184	-100.00204	3980000	3.8909914e-08	3.3556328e-06	0.0014508297	-3.2735882e-06	0.49518678	0.015674042	0.2066	7.0	30841.98528122902
398	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00006	2.1345813e-05	-100.00002	-100.0002	3990000	5.722046e-10	4.3757318e-09	-0.003030925	0.0012407646	0.4452205	0.008971125	0.1003	79.0	30920.393327236176
399	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.034424	2.1997279e-05	-100.03436	-100.03456	4000000	3.993988e-07	0.001097242	-0.002583639	-0.0010707895	0.48175654	0.008240351	0.0556	79.0	30998.866963624954
400	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00215	2.531373e-05	-100.002045	-100.00228	4010000	-7.24411e-07	4.2838124e-06	-0.0019602452	-4.166913e-06	0.47317526	0.005883623	0.1077	79.0	31077.233157873154
401	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000015	2.1143474e-05	-99.99997	-100.00016	4020000	4.386902e-09	9.226962e-10	-0.002661661	1.5442437e-06	0.47849572	0.010800215	0.1249	79.0	31155.5584294796
402	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.001945	3.769631e-05	-100.0018	-100.00206	4030000	-3.803253e-07	3.452062e-06	-0.0021966537	0.0005456345	0.46622798	0.007576577	0.1133	79.0	31233.348650693893
403	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.020935	4.6292447e-05	-100.020836	-100.021065	4040000	6.298065e-07	0.00040621925	-0.005270157	-0.00039602054	0.4243879	0.004264581	0.0995	79.0	31311.441821336746
404	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00175	3.5991583e-05	-100.001656	-100.00187	4050000	-7.5912475e-08	2.8478655e-06	-0.0046915347	2.601539e-05	0.46072343	0.01570742	0.0888	21.0	31387.78639483452
405	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.005035	3.0864932e-05	-100.00495	-100.005165	4060000	-1.1558533e-06	2.3581875e-05	-0.0010410694	-1.3344633e-05	0.4933359	0.015316939	0.1123	19.0	31464.056711673737
406	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.997185	2.5900867e-05	-99.997116	-99.99729	4070000	3.025055e-07	7.3783867e-06	-0.0022164301	-6.6754533e-06	0.5322143	0.004535364	0.0362	79.0	31542.313442230225
407	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00079	2.4891944e-05	-100.000755	-100.00091	4080000	-5.531311e-07	5.947532e-07	-0.00236861	7.612519e-06	0.51378626	0.01530746	0.1273	78.0	31620.539670467377
408	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.995834	2.2286846e-05	-99.99575	-99.99593	4090000	-1.2207032e-07	1.614446e-05	-0.0031246548	-1.5733614e-05	0.5652632	0.0074629304	0.1347	79.0	31698.650792360306
409	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99992	1.8948413e-05	-99.999855	-100.000046	4100000	-5.340576e-09	4.725542e-09	-0.0015803719	1.7299304e-06	0.56171864	0.0061817695	0.0787	79.0	31776.84555912018
410	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.998535	1.925421e-05	-99.99849	-99.998634	4110000	3.9901732e-07	1.9892118e-06	-0.0032555214	6.4721055e-05	0.54521495	0.006411482	0.0932	79.0	31855.032546043396
411	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9932	2.1546388e-05	-99.993126	-99.99331	4120000	3.0231476e-07	4.270293e-05	-0.0026339318	-4.168e-05	0.52729666	0.006250853	0.056	79.0	31933.882023096085
412	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99963	1.716919e-05	-99.99959	-99.999725	4130000	-3.2310487e-07	1.2890413e-07	-0.0029735607	5.2670814e-05	0.513327	0.009723582	0.1112	79.0	32012.69938659668
413	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.005615	2.2336022e-05	-100.00554	-100.00571	4140000	-1.3885499e-07	2.9099312e-05	-0.00316218	-2.7521486e-05	0.47832686	0.003943267	0.0327	79.0	32090.821623802185
414	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99925	1.968162e-05	-99.99916	-99.99935	4150000	-1.2283326e-07	5.2768763e-07	-0.0027049289	2.065362e-06	0.47672212	0.008276903	0.0392	79.0	32169.17018198967
415	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0014	1.4478372e-05	-100.001366	-100.001495	4160000	7.545471e-07	1.8184828e-06	-0.0018040299	4.6186342e-05	0.48020548	0.01645616	0.264	4.0	32244.8753221035
416	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00856	2.6830314e-05	-100.00843	-100.00866	4170000	2.3059845e-07	6.789231e-05	-0.0023362164	-6.596689e-05	0.38907105	0.01600071	0.0399	29.0	32321.052998304367
417	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00015	2.7263852e-05	-100.00006	-100.00025	4180000	6.866455e-09	2.5333616e-08	-0.00411487	-1.9986562e-08	0.43843237	0.0153364455	0.0749	66.0	32398.408272743225
418	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00006	2.177788e-05	-99.999825	-100.00015	4190000	6.4849854e-09	4.356727e-09	-0.002622412	2.2193371e-05	0.4867644	0.012460238	0.0727	79.0	32476.156365394592
419	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00685	2.4389494e-05	-100.00675	-100.00693	4200000	3.4446717e-07	4.3475116e-05	-0.0021088973	-4.2434895e-05	0.39236552	0.005544809	0.0304	79.0	32553.559314012527
420	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000404	2.537872e-05	-100.00034	-100.00048	4210000	-1.4662743e-08	1.5942301e-07	-0.002577403	-1.5461093e-07	0.36208436	0.010734742	0.1239	79.0	32631.202165603638
421	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00005	2.698024e-05	-99.99997	-100.00013	4220000	-1.335144e-09	4.0703454e-09	-0.003546184	0.00031489632	0.35793144	0.007391809	0.0201	79.0	32709.364384412766
422	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.02191	2.3220447e-05	-100.02186	-100.02198	4230000	1.7337798e-07	0.0004445551	-0.002938225	-0.00043381876	0.4011128	0.00481507	0.0326	79.0	32787.34917020798
423	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00151	2.1350039e-05	-100.00146	-100.00159	4240000	2.0942689e-07	2.1210317e-06	-0.0015031345	-1.4683326e-06	0.38110366	0.0031336453	0.0147	79.0	32865.509184360504
424	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999176	2.1271922e-05	-99.99912	-99.99926	4250000	1.3847351e-07	6.1598e-07	-0.0016659278	5.2312083e-07	0.36924422	0.0012650316	0.0132	79.0	32943.530940294266
425	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99997	1.3687482e-05	-99.99995	-100.00004	4260000	-4.768372e-10	1.2008647e-09	-0.0017002333	1.9876287e-09	0.35995364	0.018670915	0.0715	8.0	33019.13793182373
426	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99995	1.0844212e-05	-99.99992	-100.00001	4270000	-3.1471252e-09	2.8937823e-09	-0.002185323	0.00011485019	0.37589765	0.015416649	0.1122	53.0	33096.67710518837
427	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.985855	1.4427627e-05	-99.98585	-99.98594	4280000	-5.437851e-07	0.00018499306	-0.0025860788	-0.00018045455	0.4181706	0.0042857407	0.0937	79.0	33174.29652118683
428	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99916	1.6036798e-05	-99.99914	-99.99923	4290000	-1.7700195e-07	6.334974e-07	-0.00097580336	-6.176774e-07	0.4177629	0.0011964067	0.0134	79.0	33252.53407788277
429	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99989	1.584969e-05	-99.99989	-99.99996	4300000	4.196167e-09	8.359289e-09	-0.0031399615	-8.072442e-09	0.43084115	0.015032099	0.0295	69.0	33330.217153310776
430	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0	8.840885e-06	-99.99997	-100.00006	4310000	6.5803527e-09	7.995404e-11	-0.001294796	0.00033426806	0.40252423	0.015918989	0.1707	15.0	33406.363727808
431	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0128	1.3031533e-05	-100.01276	-100.01285	4320000	-1.7356872e-07	0.00015152013	-0.0021199544	-0.00014780324	0.45361006	0.0071881716	0.0516	79.0	33484.04848074913
432	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000824	1.5991181e-05	-100.00076	-100.00088	4330000	6.473541e-07	6.1674405e-07	-0.0029374964	-5.9954755e-07	0.46728116	0.0153939	0.0207	62.0	33561.49396085739
433	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99997	1.2344303e-05	-99.99994	-100.00003	4340000	4.577637e-09	1.3314712e-09	-0.0023201867	1.5827013e-09	0.52392083	0.010348925	0.2256	79.0	33639.88792729378
434	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99994	1.5038619e-05	-99.99988	-99.99999	4350000	-3.0517577e-09	3.7737715e-09	-0.002632902	0.00018870457	0.5077743	0.012532489	0.0619	79.0	33718.26606321335
435	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0007	1.7131857e-05	-100.000626	-100.00075	4360000	2.3574829e-07	4.3869926e-07	-0.0020571696	-3.3275788e-07	0.5334913	0.006412043	0.0333	79.0	33796.64238023758
436	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99963	1.2086512e-05	-99.999626	-99.999695	4370000	1.6479493e-07	1.1909776e-07	-0.002566393	-1.1579943e-07	0.49077755	0.0044891746	0.0251	79.0	33874.46134400368
437	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99997	1.3603234e-05	-99.99995	-100.00002	4380000	-6.6757204e-09	1.6618403e-09	-0.0007731108	7.0199613e-10	0.49489492	0.015031671	0.3146	14.0	33950.3730738163
438	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99997	1.8320716e-05	-99.99989	-100.00001	4390000	-6.6757204e-09	2.0902953e-09	-0.0016682348	1.3410803e-05	0.5116591	0.00542722	0.02	79.0	34028.60944867134
439	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.002686	1.4865185e-05	-100.002625	-100.00273	4400000	-9.1171266e-08	6.6291905e-06	-0.002444703	-6.4690157e-06	0.48883024	0.016373701	0.1265	24.0	34104.998428583145
440	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00011	2.0082705e-05	-100.00002	-100.000145	4410000	-1.1253357e-08	8.007843e-09	-0.0021870618	-7.476017e-09	0.52090687	0.015707806	0.3085	24.0	34181.827590465546
441	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000015	1.186242e-05	-99.999985	-100.00007	4420000	-4.196167e-09	3.7660355e-10	-0.0019526969	0.00011687465	0.49041113	0.015896935	0.4161	11.0	34258.2767264843
442	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0134	1.3624825e-05	-100.01333	-100.01344	4430000	-2.5367737e-07	0.00016598208	-0.0026383128	-0.0001619575	0.50040734	0.006717797	0.0566	79.0	34336.68479180336
443	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00072	1.8652894e-05	-100.00064	-100.00076	4440000	-1.0375977e-07	4.7306622e-07	-0.005734805	-3.7299137e-07	0.47912982	0.016028086	0.1251	5.0	34412.88077020645
444	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99974	1.3516953e-05	-99.99968	-99.99979	4450000	-7.343292e-09	6.4745315e-08	-0.00055348256	1.2346342e-05	0.47924542	0.015164377	0.4009	5.0	34489.19854736328
445	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.997086	1.4475357e-05	-99.997086	-99.99714	4460000	8.659363e-08	7.796956e-06	-0.002012003	-7.610126e-06	0.49018818	0.005069265	0.0188	79.0	34567.42884659767
446	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99985	1.44395235e-05	-99.99979	-99.999886	4470000	-8.72612e-09	2.4324539e-08	-0.002894324	-2.0837021e-08	0.48453248	0.012194737	0.1151	79.0	34645.31015062332
447	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00003	9.757873e-06	-100.000015	-100.000084	4480000	7.629395e-09	1.2777047e-09	-0.0029827652	2.5379381e-06	0.47797203	0.021066599	0.0532	6.0	34720.95709180832
448	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000534	1.0208005e-05	-100.000496	-100.00059	4490000	-3.9777757e-07	2.694795e-07	-0.002090804	-2.5649734e-07	0.51602757	0.023009611	0.2182	3.0	34796.589368104935
449	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99995	1.1957235e-05	-99.99987	-99.99998	4500000	-6.2942505e-09	3.2337442e-09	-0.0033310202	-2.1826243e-09	0.50048137	0.007263297	0.0572	79.0	34874.61054325104
450	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0	1.0276769e-05	-99.999954	-100.00003	4510000	3.6239625e-09	1.0440708e-10	-0.003077114	0.0015038183	0.5106241	0.01134293	0.1623	79.0	34952.27700352669
451	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.040985	2.182727e-05	-100.0409	-100.04101	4520000	-2.4032593e-08	0.0015537122	-0.0024564024	-0.0015160685	0.44311914	0.006561131	0.0448	79.0	35030.630398750305
